symbol,entry_date,exit_date,entry,exit,stop,target1,hold_days,path,r_multiple
TXN,2021-09-14,2021-09-20,173.7270050048828,169.90583279536096,169.90583279536096,199.78605575561522,4,stop_first,-1.0
TXN,2021-09-15,2021-09-20,175.85507202148438,172.1667964092385,172.1667964092385,202.23333282470702,3,stop_first,-1.0
TXN,2021-09-23,2021-09-29,176.89683532714844,172.85929420682294,172.85929420682294,203.43136062622068,4,stop_first,-1.0
TXN,2021-09-24,2021-09-28,178.6598663330078,174.50345511636158,174.50345511636158,205.45884628295897,2,stop_first,-1.0
TXN,2021-10-21,2021-10-27,179.2296905517578,174.05888124479432,174.05888124479432,206.11414413452147,4,stop_first,-1.0
TXN,2023-02-01,2023-02-09,168.94989013671875,162.46002171099676,162.46002171099676,194.29237365722653,6,stop_first,-1.0
TXN,2023-02-02,2023-02-08,171.3806915283203,164.66357257205547,164.66357257205547,197.08779525756833,4,stop_first,-1.0
TXN,2023-03-31,2023-04-04,172.57752990722656,166.82293268803366,166.82293268803366,198.46415939331052,2,stop_first,-1.0
TXN,2023-07-12,2023-07-26,170.50306701660156,165.07930693654873,165.07930693654873,196.0785270690918,10,stop_first,-1.0
TXN,2023-07-13,2023-07-26,171.20425415039062,165.9214334204906,165.9214334204906,196.8848922729492,9,stop_first,-1.0
TXN,2023-07-25,2023-07-26,173.97164916992188,168.6762145008672,168.6762145008672,200.06739654541013,1,stop_first,-1.0
TXN,2024-05-06,2024-08-06,173.97198486328125,181.4924774169922,167.38590937869415,200.06778259277343,63,t1_then_time,2.552072957702414
TXN,2024-05-07,2024-08-07,176.19039916992188,178.69656372070312,169.66298847691573,202.61895904541015,63,t1_then_time,2.216401402264446
TXN,2024-05-08,2024-08-08,177.4250030517578,187.6571044921875,171.11028777591392,204.03875350952146,63,time_only,1.6203583207577439
TXN,2024-05-09,2024-08-09,178.74639892578125,186.5989227294922,172.5476719695588,205.55835876464843,63,time_only,1.2667962081840611
TXN,2024-05-10,2024-08-12,180.4150390625,186.45330810546875,174.45945590749437,207.47729492187497,63,time_only,1.0138837601307986
TXN,2024-05-13,2024-08-05,181.15774536132812,175.3671844960138,175.3671844960138,208.33140716552734,57,stop_first,-1.0
TXN,2024-05-14,2024-08-05,184.350341796875,178.40023413627875,178.40023413627875,212.00289306640624,56,stop_first,-1.0
TXN,2024-05-15,2024-08-02,188.59423828125,182.56999127145943,182.56999127145943,216.88337402343748,54,stop_first,-1.0
TXN,2024-05-20,2024-05-31,192.1340789794922,186.33049679795556,186.33049679795556,220.954190826416,8,stop_first,-1.0
TXN,2024-05-22,2024-05-23,195.35556030273438,190.36636845831777,190.36636845831777,224.6588943481445,1,stop_first,-1.0
TXN,2024-07-16,2024-07-19,199.2908477783203,194.3117151128543,194.3117151128543,229.18447494506833,3,stop_first,-1.0
TXN,2024-11-06,2024-11-13,210.0684814453125,202.3212571796658,202.3212571796658,241.57875366210936,5,stop_first,-1.0
TXN,2024-11-07,2024-11-12,212.5798797607422,204.8900579659319,204.8900579659319,244.4668617248535,3,stop_first,-1.0
TXN,2024-11-08,2024-11-12,215.26719665527344,207.59284604233267,207.59284604233267,247.55727615356443,2,stop_first,-1.0
TXN,2025-07-10,2025-07-16,218.08370971679688,212.22803511702605,212.22803511702605,250.7962661743164,4,stop_first,-1.0
TXN,2025-07-11,2025-07-16,219.6623077392578,213.93545285869914,213.93545285869914,252.61165390014648,3,stop_first,-1.0
LIN,2016-04-19,2016-04-29,101.08124542236328,98.95277090686145,98.95277090686145,116.24343223571776,8,stop_first,-1.0
LIN,2016-04-20,2016-04-29,101.48108673095703,99.35261376642711,99.35261376642711,116.70324974060058,7,stop_first,-1.0
LIN,2016-08-16,2016-09-09,103.87010192871094,101.89668169302391,101.89668169302391,119.45061721801757,17,stop_first,-1.0
LIN,2016-12-09,2016-12-20,107.46270751953125,104.80115806979852,104.80115806979852,123.58211364746093,7,stop_first,-1.0
LIN,2017-04-24,2017-04-27,107.38599395751953,105.22862980493122,105.22862980493122,123.49389305114745,3,stop_first,-1.0
LIN,2017-04-25,2017-04-27,108.86131286621094,106.7569846250355,106.7569846250355,125.19050979614256,2,stop_first,-1.0
LIN,2017-04-26,2017-04-27,109.21925354003906,107.10575897271679,107.10575897271679,125.60214157104491,1,stop_first,-1.0
