symbol,entry_date,exit_date,entry,exit,stop,target1,hold_days,path,r_multiple
XOM,2023-02-10,2025-08-29,108.42959594726562,111.52999877929688,75.90071716308593,124.69403533935547,133,trail,0.09531231779003461
XOM,2024-03-28,2025-08-29,110.3911361694336,111.52999877929688,77.2737953186035,126.94980659484862,74,trail,0.03438870937715205
XOM,2024-04-05,2025-08-29,115.26301574707031,111.52999877929688,80.68411102294921,132.55246810913084,73,trail,-0.10795648380295308
XOM,2024-10-04,2025-08-29,120.4739990234375,111.52999877929688,84.33179931640625,138.54509887695312,47,trail,-0.24746695875294558
CVX,2016-12-09,2020-03-20,79.74171447753906,46.489688873291016,55.81920013427734,91.70297164916991,171,stop_pre2x,-1.3899887414474128
CVX,2017-09-22,2020-03-20,83.19073486328125,46.489688873291016,58.23351440429687,95.66934509277343,130,stop_pre2x,-1.4705582318474164
CVX,2018-01-12,2020-03-13,95.64604187011719,65.3000717163086,66.95222930908203,109.99294815063476,113,stop_pre2x,-1.0575788800898835
CVX,2018-04-27,2020-03-20,91.55135345458984,46.489688873291016,64.08594741821288,105.28405647277832,99,stop_pre2x,-1.6406698856596638
CVX,2021-03-05,2025-08-29,90.3764877319336,157.84100341796875,63.26354141235351,103.93296089172362,234,trail,2.4882768139925275
CVX,2021-10-08,2025-08-29,91.9080810546875,157.84100341796875,64.33565673828124,105.69429321289061,203,trail,2.391263155051969
CVX,2022-01-07,2025-08-29,107.58055114746094,157.84100341796875,75.30638580322265,123.71763381958007,190,trail,1.5572967336080317
CVX,2022-01-14,2025-08-29,110.96208190917969,157.84100341796875,77.67345733642577,127.60639419555663,189,trail,1.408256487327462
CVX,2022-02-25,2025-08-29,122.05645751953125,157.84100341796875,85.43952026367187,140.36492614746092,183,trail,0.9772675865377385
CVX,2022-03-04,2025-08-29,137.94166564941406,157.84100341796875,96.55916595458984,158.63291549682617,182,trail,0.48086359971733494
CVX,2022-05-27,2025-08-29,156.28465270996094,157.84100341796875,109.39925689697264,179.72735061645506,170,trail,0.03319478658590462
CVX,2022-10-21,2025-08-29,153.20211791992188,157.84100341796875,107.24148254394531,176.18243560791015,149,trail,0.10093170949659241
CVX,2022-11-11,2025-08-29,164.94061279296875,157.84100341796875,115.45842895507812,189.68170471191405,146,trail,-0.14347809300937775
CVX,2024-04-26,2025-08-29,155.3671112060547,157.84100341796875,108.75697784423828,178.67217788696288,70,trail,0.05307627405204348
CVX,2025-08-22,2025-08-29,158.17999267578125,157.84100341796875,110.72599487304687,181.90699157714843,1,trail,-0.007143534233336329
PEP,2016-03-11,2023-02-03,76.96493530273438,156.18936157226562,53.87545471191406,88.50967559814453,360,moon_40w,3.432461851177927
PEP,2016-04-01,2023-02-03,78.84137725830078,156.18936157226562,55.18896408081054,90.66758384704589,357,moon_40w,3.3081321273733093
PEP,2016-04-08,2023-02-03,79.82898712158203,156.18936157226562,55.88029098510742,91.80333518981934,356,moon_40w,3.302920815475357
PEP,2017-03-03,2023-09-01,86.44064331054688,165.3030242919922,60.50845031738281,99.4067398071289,339,moon_40w,3.276004149945495
PEP,2017-03-17,2023-09-01,87.08956909179688,165.3030242919922,60.96269836425781,100.1530044555664,337,moon_40w,3.226756352136772
PEP,2017-05-26,2020-03-20,92.18719482421875,88.85282897949219,64.53103637695312,106.01527404785155,147,stop_pre2x,-0.12056503982953687
PEP,2017-12-15,2020-03-20,95.16403198242188,88.85282897949219,66.61482238769531,109.43863677978514,118,stop_pre2x,-0.22106401867235773
PEP,2017-12-29,2020-03-20,95.72277069091797,88.85282897949219,67.00593948364258,110.08118629455565,116,stop_pre2x,-0.23923049384659426
PEP,2018-11-16,2025-08-29,96.83745574951172,147.94000244140625,67.7862190246582,111.36307411193847,354,trail,1.7590489236616893
PEP,2018-11-30,2025-08-29,99.77487182617188,147.94000244140625,69.8424102783203,114.74110260009765,352,trail,1.609126951962675
PEP,2019-03-22,2025-08-29,100.3682861328125,147.94000244140625,70.25780029296874,115.42352905273437,336,trail,1.5799053048039624
PEP,2019-06-07,2025-08-29,111.78129577636719,147.94000244140625,78.24690704345703,128.54849014282226,325,trail,1.0782575150849085
PEP,2019-08-30,2025-08-29,114.51152801513672,147.94000244140625,80.1580696105957,131.68825721740723,313,trail,0.9730745019212035
PEP,2019-10-04,2025-08-29,118.29655456542969,147.94000244140625,82.80758819580078,136.04103775024413,308,trail,0.835286313138303
PEP,2020-01-17,2025-08-29,119.95735168457031,147.94000244140625,83.97014617919922,137.95095443725586,293,trail,0.777572205562322
